z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,99.7,129.7,0.30866666666666664,LA4647,LA4021,20.1,30.0,129.7
9.7,99.7,129.7,0.2985,LA4194,LA4021,20.1,30.0,129.7
9.7,179.7,239.7,0.2623333333333333,LA4647,LA4022,20.1,60.0,239.7
9.7,179.7,239.7,0.258,LA4194,LA4022,20.1,60.0,239.7
7.995833333333332,159.7,219.7,0.252,LA4194,LA4042,20.1,60.0,219.7
7.995833333333332,159.7,219.7,0.24583333333333332,LA4647,LA4042,20.1,60.0,219.7
22.312499999999996,128.10833333333335,188.10833333333335,0.1925,LA4130,LA4022,40.1,60.0,188.10833333333335
22.312499999999996,118.10833333333335,178.10833333333335,0.1775,LA4306,LA4042,40.1,60.0,178.10833333333335
22.312499999999996,128.10833333333335,188.10833333333335,0.1735,LA4306,LA4022,40.1,60.0,188.10833333333335
22.312499999999996,118.10833333333335,178.10833333333335,0.17033333333333334,LA4130,LA4042,40.1,60.0,178.10833333333335
29.775000000000002,503.1333333333333,678.1333333333333,0.15116666666666667,LA4042,LA4034,60.0,175.0,678.1333333333333
29.775000000000002,503.1333333333333,678.1333333333333,0.146,LA4022,LA4034,60.0,175.0,678.1333333333333
9.7,12.2,27.2,0.144,LA4194,LA4001,20.1,15.0,27.2
9.7,14.7,29.7,0.144,LA4647,LA4001,20.1,15.0,29.7
11.404166666666665,408.94166666666666,533.9416666666666,0.14066666666666666,LA4647,LA4033,20.1,125.0,533.9416666666666
11.404166666666665,405.5333333333333,530.5333333333333,0.14016666666666666,LA4194,LA4033,20.1,125.0,530.5333333333333
6.291666666666665,9.7,19.7,0.13866666666666666,LA4194,LA4280,20.1,10.0,19.7
11.404166666666665,363.8666666666667,488.8666666666667,0.136,LA4194,LA4043,20.1,125.0,488.8666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.13416666666666666,LA4042,LA4022,60.0,60.0,106.46666666666667
18.10833333333333,522.35,697.35,0.13383333333333333,LA4130,LA4034,40.1,175.0,697.35
6.291666666666665,9.7,19.7,0.133,LA4194,LA4249,20.1,10.0,19.7
11.404166666666665,367.275,492.275,0.132,LA4647,LA4043,20.1,125.0,492.275
6.291666666666665,11.366666666666665,21.366666666666667,0.131,LA4647,LA4249,20.1,10.0,21.366666666666667
22.312499999999996,36.516666666666666,66.51666666666667,0.1295,LA4306,LA4021,40.1,30.0,66.51666666666667
18.10833333333333,522.35,697.35,0.12883333333333333,LA4306,LA4034,40.1,175.0,697.35
36.46666666666667,369.80000000000007,494.80000000000007,0.12783333333333333,LA4022,LA4033,60.0,125.0,494.80000000000007
36.46666666666667,369.80000000000007,494.80000000000007,0.12683333333333333,LA4042,LA4033,60.0,125.0,494.80000000000007
22.312499999999996,36.516666666666666,66.51666666666667,0.12633333333333333,LA4130,LA4021,40.1,30.0,66.51666666666667
6.291666666666665,11.366666666666665,21.366666666666667,0.12183333333333334,LA4647,LA4280,20.1,10.0,21.366666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.12133333333333333,LA4042,LA4042,60.0,60.0,106.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.12066666666666667,LA4022,LA4042,60.0,60.0,106.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.11983333333333333,LA4022,LA4022,60.0,60.0,106.46666666666667
26.516666666666666,130.68333333333334,255.68333333333334,0.0995,LA4306,LA4043,40.1,125.0,255.68333333333334
26.516666666666666,130.68333333333334,255.68333333333334,0.098,LA4130,LA4043,40.1,125.0,255.68333333333334
26.516666666666666,172.35,297.35,0.098,LA4130,LA4033,40.1,125.0,297.35
26.516666666666662,376.51666666666665,551.5166666666667,0.098,LA4130,LA4005,40.1,175.0,551.5166666666667
11.404166666666665,567.275,742.275,0.09733333333333333,LA4194,LA4005,20.1,175.0,742.275
26.516666666666662,151.51666666666668,276.51666666666665,0.09383333333333334,LA4306,LA4033,40.1,125.0,276.51666666666665
26.516666666666662,376.51666666666665,551.5166666666667,0.08683333333333333,LA4306,LA4005,40.1,175.0,551.5166666666667
11.404166666666665,567.275,742.275,0.08316666666666667,LA4194,LA4034,20.1,175.0,742.275
9.94375,13.033333333333331,23.03333333333333,0.08133333333333333,LA4130,LA4249,40.1,10.0,23.03333333333333
2.883333333333332,8.7,14.7,0.07633333333333334,LA4194,LA4036,20.1,6.0,14.7
9.94375,13.033333333333331,23.03333333333333,0.07616666666666666,LA4130,LA4280,40.1,10.0,23.03333333333333
2.883333333333332,8.7,14.7,0.074,LA4194,LA4026,20.1,6.0,14.7
0.0,8.7,14.7,0.07166666666666667,LA4130,LA4036,40.1,6.0,14.7
11.404166666666665,508.9416666666667,683.9416666666667,0.06666666666666667,LA4647,LA4005,20.1,175.0,683.9416666666667
6.629166666666666,18.03333333333333,28.03333333333333,0.0665,LA4306,LA4280,40.1,10.0,28.03333333333333
0.0,8.7,14.7,0.066,LA4042,LA4026,60.0,6.0,14.7
0.0,8.7,14.7,0.06583333333333333,LA4130,LA4026,40.1,6.0,14.7
0.0,8.7,14.7,0.0655,LA4042,LA4036,60.0,6.0,14.7
36.46666666666667,223.9666666666667,348.9666666666667,0.06483333333333334,LA4042,LA4043,60.0,125.0,348.9666666666667
11.404166666666665,508.9416666666667,683.9416666666667,0.0635,LA4647,LA4034,20.1,175.0,683.9416666666667
6.629166666666666,18.03333333333333,28.03333333333333,0.06283333333333334,LA4306,LA4249,40.1,10.0,28.03333333333333
36.46666666666667,244.80000000000007,369.80000000000007,0.06283333333333334,LA4022,LA4043,60.0,125.0,369.80000000000007
9.116666666666667,16.366666666666664,26.366666666666664,0.060833333333333336,LA4022,LA4249,60.0,10.0,26.366666666666664
