lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-682,LA4021,20.0,30.0,9.7,64.7,94.7,94.7,0.24561169054852053
36-681,LA4647,22.0,20.1,9.83414799893267,12.769368763687105,32.869368763687106,32.869368763687106,0.235222186443906
36-682,LA4002,20.0,25.0,9.703220773488308,12.521083597466308,37.52108359746631,37.52108359746631,0.23077756736068114
36-682,84-277,20.0,25.0,9.700459013754553,12.589477690823589,37.589477690823585,37.589477690823585,0.23064117857667787
36-682,49-959,20.0,30.0,9.7,44.7,74.7,74.7,0.2294316054524217
36-682,48-024,20.0,25.0,9.736208038572961,12.579783885329768,37.57978388532977,37.57978388532977,0.22711172943632668
36-681,LA4002,22.0,25.0,10.590346594616694,13.420209740805506,38.420209740805504,38.420209740805504,0.22710134716963745
36-682,48-024,20.0,25.0,9.70980900430874,12.535532727492662,37.535532727492665,37.535532727492665,0.2267113935101845
36-681,36-683,22.0,25.0,10.494274812995915,13.350316347354529,38.35031634735453,38.35031634735453,0.22523412069173826
36-682,84-277,20.0,25.0,9.770759933055405,12.567303731600937,37.56730373160094,37.56730373160094,0.2248064505559421
36-681,84-277,22.0,25.0,10.58844534933602,13.484283657219422,38.48428365721942,38.48428365721942,0.22200560943609537
36-682,48-024,20.0,25.0,9.706124968130718,12.512412174175045,37.51241217417505,37.51241217417505,0.22189847016005995
36-682,84-277,20.0,25.0,9.710084101103543,12.564767387954099,37.5647673879541,37.5647673879541,0.22130358212153856
36-681,48-024,22.0,25.0,9.866042971123429,32.97808299947875,57.97808299947875,57.97808299947875,0.21828176038066613
36-682,48-024,20.0,25.0,9.7,22.2,47.2,47.2,0.21778828236831818
36-681,LA4647,22.0,20.1,9.910149744752959,12.832312283183526,32.93231228318353,32.93231228318353,0.21752280624003223
36-682,LA4002,20.0,25.0,9.709996058398465,12.514133913118735,37.514133913118734,37.514133913118734,0.2173305997871145
36-681,48-024,22.0,25.0,10.578192111655357,13.635354295821898,38.6353542958219,38.6353542958219,0.21697635726807585
36-681,48-024,22.0,25.0,9.7,38.86666666666667,63.86666666666667,63.86666666666667,0.21617849407227402
36-682,LA4002,20.0,25.0,9.7,22.2,47.2,47.2,0.21603780977770756
36-681,LA4647,22.0,20.1,9.861137716732529,12.762204208187924,32.862204208187926,32.862204208187926,0.21483686618511139
36-682,84-277,20.0,25.0,9.70054364504032,12.527508795978008,37.52750879597801,37.52750879597801,0.2141901742037672
36-682,84-277,20.0,25.0,9.7,13.433333333333334,38.43333333333334,38.43333333333334,0.21344517340265293
36-681,36-683,22.0,25.0,10.503099826828965,13.32673552822088,38.32673552822088,38.32673552822088,0.2128775095809204
36-681,84-277,22.0,25.0,10.583781798736268,13.477216055190194,38.4772160551902,38.4772160551902,0.21178486842479832
36-681,84-277,22.0,25.0,10.611976664066907,13.446085583905578,38.44608558390558,38.44608558390558,0.21058522248572858
36-681,48-024,22.0,25.0,10.58548360501312,13.459684009222713,38.45968400922271,38.45968400922271,0.21055983415336796
36-682,LA4002,20.0,25.0,9.791099101845111,12.616048197775106,37.61604819777511,37.61604819777511,0.2103045415307521
36-682,49-959,20.0,30.0,10.139016182479587,13.034026388545623,43.03402638854563,43.03402638854563,0.20990490386341218
36-681,LA4647,22.0,20.1,9.7,19.75,39.85,39.85,0.209076110914551
36-681,LA4647,22.0,20.1,9.841603720309834,12.766412776451752,32.86641277645175,32.86641277645175,0.2089143777941945
36-682,48-024,20.0,25.0,9.707881061169127,12.553222130587017,37.55322213058702,37.55322213058702,0.20840043060360836
36-682,LA4021,20.0,30.0,10.38960263995185,13.289522748633622,43.28952274863362,43.28952274863362,0.20688055053954396
36-681,LA4002,22.0,25.0,10.668794708018345,13.51472898273553,38.514728982735534,38.514728982735534,0.20567532330560648
36-682,49-959,20.0,30.0,10.053808660091825,15.458979481868214,45.45897948186821,45.45897948186821,0.20511992440634935
36-681,84-277,22.0,25.0,10.580490173103744,13.533150580671085,38.533150580671084,38.533150580671084,0.2041184505556676
36-681,LA4002,22.0,25.0,10.670833333333333,22.2,47.2,47.2,0.20400190454418535
36-682,LA4021,20.0,30.0,10.42703080456124,13.359536715171963,43.35953671517196,43.35953671517196,0.20329506183143292
36-682,LA4002,20.0,25.0,9.705118805748807,12.526849996186819,37.52684999618682,37.52684999618682,0.2031804755275544
36-682,LA4021,20.0,30.0,10.389894893811677,13.33640092456629,43.33640092456629,43.33640092456629,0.20153680406164273
36-682,49-959,20.0,30.0,10.116032183303192,13.10624370026349,43.10624370026349,43.10624370026349,0.1988287849936525
36-681,36-683,22.0,25.0,10.524706661081176,13.341414310271052,38.34141431027105,38.34141431027105,0.19867443244602406
36-681,36-683,22.0,25.0,10.670833333333333,22.2,47.2,47.2,0.1986709197554377
36-682,49-959,20.0,30.0,10.16184521836892,13.061929153720737,43.06192915372074,43.06192915372074,0.19854630047989097
36-681,LA4002,22.0,25.0,10.581376644916206,13.636227768525906,38.636227768525906,38.636227768525906,0.1973514302459111
36-681,84-277,22.0,25.0,10.670833333333333,22.2,47.2,47.2,0.1970873011332414
36-681,48-024,22.0,25.0,10.570366386633054,13.43177995977145,38.43177995977145,38.43177995977145,0.19648565111926022
36-682,LA4021,20.0,30.0,10.423294565420669,13.333605948194906,43.33360594819491,43.33360594819491,0.18960784662945945
36-681,36-683,22.0,25.0,9.700049674143834,9.921731951271994,34.921731951271994,34.921731951271994,0.00952314379288456
36-681,LA4002,22.0,25.0,9.700049674143834,9.921731951271994,34.921731951271994,34.921731951271994,0.004746669543517437
