lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-687,49-964,36.0,80.0,27.263933535711132,32.29828308958146,78.34735183809576,78.34735183809576,0.16600867806530312,SfccfF,optimized
36-687,48-275,36.0,75.0,27.440850621620516,32.49148746844493,76.54702890384164,76.54702890384164,0.1637449484882834,SfccfF,optimized
36-687,LA4725,36.0,75.3,27.063236305490094,32.07398215610529,76.93942270732325,76.93942270732325,0.15993393065795353,SfccfF,optimized
36-687,48-670,36.0,60.0,27.040799997137604,32.20291089242862,69.94261864978795,69.94261864978795,0.15654465609061913,SfccfF,optimized
36-687,49-963,36.0,60.0,27.21413199168414,33.62088492636258,70.70605017452789,70.70605017452789,0.1531433287152066,SfccfF,optimized
36-687,LA4022,36.0,60.0,27.019158603228647,32.09025749055348,70.0676181317863,70.0676181317863,0.15142677367868235,SfccfF,optimized
36-687,36-688,36.0,54.0,27.13537382344586,32.45915448194245,66.69567427615708,66.69567427615708,0.13419889446835384,SfccfF,optimized
36-687,LA4148,36.0,50.2,27.23340208802768,32.278660284413135,65.2613381790371,65.2613381790371,0.12844013121361145,SfccfF,optimized
36-687,48-274,36.0,50.0,27.016121715521145,32.16543354550339,65.28088850248616,65.28088850248616,0.1202499595175697,SfccfF,optimized
36-687,49-962,36.0,50.0,27.22787765993055,32.57953625290088,64.81773569315979,64.81773569315979,0.11719123821337053,SfccfF,optimized
36-687,49-961,36.0,40.0,27.772827472655695,32.85169587728104,59.486982410098825,59.486982410098825,0.08625530571818334,SfccfF,optimized
36-687,LA4306,36.0,40.1,27.490949923358052,32.78356278286675,60.6023317728815,60.6023317728815,0.08526787208987402,SfccfF,optimized
36-687,48-273,36.0,38.0,27.006849507074442,32.054292512546475,59.01745906181698,59.01745906181698,0.08282110402419354,SfccfF,optimized
36-687,LA4052,36.0,35.1,27.09883736578334,32.16705807329167,57.72848082979067,57.72848082979067,0.07795667761200757,SfccfF,optimized
36-687,36-690,36.0,40.0,27.451593201649004,32.455439216591316,60.37908894963836,60.37908894963836,0.07504766343996239,SfccfF,optimized
36-687,49-960,36.0,35.0,27.004077534231328,32.08646878369162,56.47109968129022,56.47109968129022,0.07085733791982664,SfccfF,optimized
36-687,36-687,36.0,36.0,27.146743554737217,32.74052891862488,57.45279147047376,57.45279147047376,0.07075354436460549,SfccfF,optimized
