lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
84-283,LA4022,60.0,60.0,32.642677044870915,39.51136844532786,99.4302266494026,99.4302266494026,0.2225216840474038,SfccfF,optimized
84-283,48-670,60.0,60.0,32.71001654470004,39.222830405903835,98.83203203343706,98.83203203343706,0.2134073532382721,SfccfF,optimized
84-283,84-283,60.0,60.0,32.81615468801278,39.40787694620536,99.31811002790899,99.31811002790899,0.21250797640084076,SfccfF,optimized
84-283,LA4725,60.0,75.3,34.16839375087268,42.357373468011744,117.56873618939571,117.56873618939571,0.21195846339375227,SfccfF,optimized
84-283,84-284,60.0,90.0,35.36542650394253,41.90984009986164,131.75903114602752,131.75903114602752,0.20786745556856367,SfccfF,optimized
84-283,48-275,60.0,75.0,34.25517668310921,40.90340658946552,115.63032718197749,115.63032718197749,0.19389504853103676,SfccfF,optimized
84-283,LA4148,60.0,50.2,31.243254533359174,37.78186177615825,87.92954933469265,87.92954933469265,0.17408710771617683,SfccfF,optimized
84-283,48-274,60.0,50.0,31.25028397739266,39.19540316214368,89.02943231420043,89.02943231420043,0.16317964832821832,SfccfF,optimized
84-283,84-282,60.0,50.0,31.54754999489533,38.225839739649686,88.09674594906433,88.09674594906433,0.15899873738757783,SfccfF,optimized
84-283,49-962,60.0,50.0,30.84368795791917,37.556401041266454,87.47015231555197,87.47015231555197,0.14739185696803841,SfccfF,optimized
84-283,49-963,60.0,60.0,32.37489524425365,38.92292106147015,98.91700766828139,98.91700766828139,0.13132884925851127,SfccfF,optimized
84-284,48-273,90.0,38.0,27.103477190846704,32.62770885608673,87.38569603278289,87.38569603278289,0.12722549370829062,SfccfF,optimized
84-284,LA4306,90.0,40.1,27.68063849887063,33.216710585466316,92.45670552354223,92.45670552354223,0.1272103958957616,SfccfF,optimized
84-283,LA4306,60.0,40.1,29.52111982075251,36.2133699299132,76.26045435985641,76.26045435985641,0.12699812273020136,SfccfF,optimized
84-283,36-690,60.0,40.0,29.68100172382221,36.39671831096106,76.25525561981019,76.25525561981019,0.12149824553392848,SfccfF,optimized
84-284,49-960,90.0,35.0,27.133349376139762,33.28257742403434,79.18073793732374,79.18073793732374,0.11869019981423415,SfccfF,optimized
84-283,49-964,60.0,80.0,34.46562785636659,41.19943280828173,121.1350488319344,121.1350488319344,0.11643234350811792,SfccfF,optimized
84-283,48-273,60.0,38.0,29.049808530090786,35.60813099637835,73.50211118260066,73.50211118260066,0.11218120108227622,SfccfF,optimized
84-284,36-689,90.0,35.0,28.103076720420376,35.16361534556053,80.37804049471701,80.37804049471701,0.11188682839737044,SfccfF,optimized
84-284,84-283,90.0,60.0,48.92725528037561,55.29397102472038,115.22812072226016,115.22812072226016,0.10987368235544423,SfccfF,optimized
84-283,LA4052,60.0,35.1,28.64286724229141,35.1657222379926,70.18647153839075,70.18647153839075,0.09896542693847615,SfccfF,optimized
84-283,36-689,60.0,35.0,29.349217651208633,35.91434553157595,70.36100551231355,70.36100551231355,0.09338689444144144,SfccfF,optimized
84-284,LA4021,90.0,30.0,27.89862488740058,36.418378700917245,72.60006098920428,72.60006098920428,0.08009981208761041,SfccfF,optimized
49-960,,35.0,,30.429124881705157,,140.06206468877096,140.06206468877096,0.07441738540322357,SffF,optimized
48-273,,38.0,,32.75437388653411,,149.85895601079517,149.85895601079517,0.07364418373365011,SffF,optimized
49-959,,30.0,,28.827555711055638,,98.41922753655271,98.41922753655271,0.07236858054969057,SffF,optimized
36-689,,35.0,,31.115161280015222,,124.3298629780254,124.3298629780254,0.07228577639601684,SffF,optimized
84-283,LA4021,60.0,30.0,28.683939501209554,35.33559003184777,65.23057452061849,65.23057452061849,0.07022278746852109,SfccfF,optimized
LA4052,,35.1,,28.278624473178326,,144.3429813385586,144.3429813385586,0.07000948140356988,SffF,optimized
36-686,,27.0,,29.385637282271066,,80.73890135680927,80.73890135680927,0.0696060328524389,SffF,optimized
36-687,,36.0,,32.35006287802189,,141.1852718193958,141.1852718193958,0.06902882526931926,SffF,optimized
84-284,49-961,90.0,40.0,40.70057015330244,48.67183028959592,88.66865634502913,88.66865634502913,0.06893959457321876,SfccfF,optimized
49-961,,40.0,,38.21103231047317,,148.17653411028215,148.17653411028215,0.06520108285535557,SffF,optimized
84-284,36-687,90.0,36.0,38.61023292042008,45.71298677567867,81.70897590188214,81.70897590188214,0.06345761309568439,SfccfF,optimized
36-690,,40.0,,33.956594908036195,,165.76264097008132,165.76264097008132,0.06306662145781254,SffF,optimized
84-284,36-690,90.0,40.0,42.78921566898861,48.63037710405001,88.58866485816995,88.58866485816995,0.06187411417579515,SfccfF,optimized
36-686,,27.0,,30.788373407676957,,80.91666560841676,80.91666560841676,0.061237606271430205,ScfF,optimized
LA4021,,30.0,,30.020718743685208,,93.58368691914099,93.58368691914099,0.05638325225821914,SffF,optimized
LA4021,,30.0,,33.19607931252869,,95.40193853834923,95.40193853834923,0.05573020262053324,ScfF,optimized
84-284,LA4052,90.0,35.1,41.044220826563205,46.59563612474821,81.63589712747216,81.63589712747216,0.054183166480702025,SfccfF,optimized
84-284,49-959,90.0,30.0,35.58258679839765,43.396637032296184,73.39820027907926,73.39820027907926,0.052676441133221015,SfccfF,optimized
LA4148,,50.2,,46.903495334371385,,203.94807953662223,203.94807953662223,0.051732503923438734,SffF,optimized
49-959,,30.0,,30.479578381718582,,100.79806795624653,100.79806795624653,0.051205956992286694,ScfF,optimized
LA4306,,40.1,,47.66367568477376,,123.51792887124331,123.51792887124331,0.051103940717515964,SffF,optimized
48-274,,50.0,,45.57618153607589,,215.1515185802274,215.1515185802274,0.0503804515711246,SffF,optimized
84-282,,50.0,,49.92302034555115,,180.03600608921553,180.03600608921553,0.050336117954682374,SffF,optimized
LA4052,,35.1,,36.89556776013797,,118.90758113802443,118.90758113802443,0.050165640079380215,ScfF,optimized
49-962,,50.0,,52.170339848457445,,177.6789973716253,177.6789973716253,0.04778118404379151,SffF,optimized
84-284,36-686,90.0,27.0,33.376620558109934,39.46130772687414,66.40185138203236,66.40185138203236,0.047719023735789304,SfccfF,optimized
36-689,,35.0,,37.57307320241387,,116.1474938696119,116.1474938696119,0.047336613636267844,ScfF,optimized
LA4306,,40.1,,42.73237434256847,,137.78653888905154,137.78653888905154,0.047174704553408144,ScfF,optimized
36-688,,54.0,,50.609432370906084,,241.1575261665318,241.1575261665318,0.04698544679643317,SffF,optimized
49-961,,40.0,,47.022811719519474,,125.77458686362621,125.77458686362621,0.04630664056697671,ScfF,optimized
84-284,48-274,90.0,50.0,27.41263513919477,33.123526501344074,108.05551048248519,108.05551048248519,0.046087870496059044,SfccfF,optimized
49-960,,35.0,,35.73240604751066,,121.22324027707701,121.22324027707701,0.04583050072429362,ScfF,optimized
36-687,,36.0,,39.358875589210804,,116.88784699640779,116.88784699640779,0.04493365616244258,ScfF,optimized
48-273,,38.0,,35.592399140248496,,159.40459667754016,159.40459667754016,0.041688409752182735,ScfF,optimized
84-284,84-282,90.0,50.0,27.219891500278763,32.73066475256638,102.7493311861531,102.7493311861531,0.041245712599642104,SfccfF,optimized
36-690,,40.0,,38.132994742516345,,164.7544565807041,164.7544565807041,0.04054121644986512,ScfF,optimized
84-283,,60.0,,58.85472267104736,,237.3279363311185,237.3279363311185,0.039660147471215434,SffF,optimized
84-282,,50.0,,53.86358600295196,,177.2024580643219,177.2024580643219,0.037483932421393786,ScfF,optimized
48-670,,60.0,,73.15120039450753,,193.16097365775164,193.16097365775164,0.03615756480001226,SffF,optimized
72-507,,16.0,,27.136232755469774,,47.83430317478103,47.83430317478103,0.03561068805329167,ScfF,optimized
36-688,,54.0,,59.35299355598003,,188.5354906421334,188.5354906421334,0.03552390030360006,ScfF,optimized
49-962,,50.0,,61.514938961215705,,158.0426637371163,158.0426637371163,0.03383881978714991,ScfF,optimized
LA4148,,50.2,,62.90742258902888,,157.87953050188946,157.87953050188946,0.033168948508534885,ScfF,optimized
49-963,,60.0,,67.13719493059826,,206.47845073294286,206.47845073294286,0.03271308104710046,SffF,optimized
LA4725,,75.3,,75.50017389580417,,313.9860286755941,313.9860286755941,0.03258028095092888,SffF,optimized
21-199,,16.0,,27.336275422822307,,47.9834495777544,47.9834495777544,0.03233030995563707,ScfF,optimized
19-518,,16.0,,27.15879477646834,,47.85109560069919,47.85109560069919,0.032130860829139886,ScfF,optimized
72-487,,16.0,,27.580584016705416,,48.1667320721087,48.1667320721087,0.030481985627012542,ScfF,optimized
48-670,,60.0,,64.26743043307548,,220.84549591689753,220.84549591689753,0.03022252907787182,ScfF,optimized
49-963,,60.0,,65.36059841891495,,215.68553381701443,215.68553381701443,0.02972862884556147,ScfF,optimized
LA4022,,60.0,,66.25265803905928,,212.5931238364079,212.5931238364079,0.029701729256460595,ScfF,optimized
48-275,,75.0,,78.52366485653091,,287.439477972734,287.439477972734,0.028611154559680725,SffF,optimized
LA4725,,75.3,,92.23258879467762,,249.83529487248353,249.83529487248353,0.02551413732844328,ScfF,optimized
84-283,,60.0,,59.180396487466304,,256.77089557883977,256.77089557883977,0.025167644042344426,ScfF,optimized
84-284,,90.0,,94.43077315786398,,356.2192733059372,356.2192733059372,0.0250819712238259,SffF,optimized
48-274,,50.0,,49.774011694292724,,195.36085309640802,195.36085309640802,0.02318063961333166,ScfF,optimized
48-275,,75.0,,90.58417146866503,,252.36398635181806,252.36398635181806,0.02305215679610344,ScfF,optimized
LA4022,,60.0,,55.40424443256192,,246.42888211103894,246.42888211103894,0.021093310489641755,SffF,optimized
84-284,19-518,90.0,16.0,27.04857426877176,32.68387685311923,50.2158209043469,50.2158209043469,0.02087692408966577,SfccfF,optimized
84-284,72-507,90.0,16.0,27.059900827569663,32.77842125586005,50.30739152034241,50.30739152034241,0.020670061309897996,SfccfF,optimized
84-284,21-199,90.0,16.0,27.013113039731806,32.54584452989832,50.088461068718075,50.088461068718075,0.020470665485642848,SfccfF,optimized
84-284,72-487,90.0,16.0,27.030477707344396,32.848952843306975,50.37366114772044,50.37366114772044,0.020463697542557672,SfccfF,optimized
84-283,72-487,60.0,16.0,27.07361599662788,33.93123676390919,50.388396272940135,50.388396272940135,0.02027052915929702,SfccfF,optimized
49-964,,80.0,,82.34524781071195,,344.02936419162074,344.02936419162074,0.019042562023260358,SffF,optimized
84-283,72-507,60.0,16.0,27.04710137033073,33.54785191405544,50.01272935377787,50.01272935377787,0.018231284694096392,SfccfF,optimized
49-964,,80.0,,88.20489509453012,,296.1099587769457,296.1099587769457,0.016724995163745305,ScfF,optimized
84-284,,90.0,,96.0109475339255,,356.84138497445724,356.84138497445724,0.016543284698114852,ScfF,optimized
19-518,,16.0,,28.170313766459298,,54.097140545324535,54.097140545324535,0.016243728233084898,SffF,optimized
72-487,,16.0,,27.44441455657311,,53.477261675230416,53.477261675230416,0.016052739475013497,SffF,optimized
22-842,,8.3,,27.138222050566213,,39.86761162972504,39.86761162972504,0.016048511222466897,SffF,optimized
72-507,,16.0,,27.491861429017334,,53.51756348433469,53.51756348433469,0.015442038917189886,SffF,optimized
84-283,21-199,60.0,16.0,27.19878777645311,33.89259681872588,50.338244706027396,50.338244706027396,0.015357358020337589,SfccfF,optimized
84-283,19-518,60.0,16.0,27.122708331604667,33.858407148928066,50.31563091719244,50.31563091719244,0.014743462253586784,SfccfF,optimized
21-199,,16.0,,27.074316140375103,,53.16319141064471,53.16319141064471,0.014635952761572235,SffF,optimized
72-514,,8.3,,27.129130670255556,,39.858407549203,39.858407549203,0.014402354553628365,SffF,optimized
23-813,,8.3,,27.081363453756243,,40.327842405094366,40.327842405094366,0.014187872269643652,ScfF,optimized
72-494,,8.3,,27.012835473019003,,39.754140766078386,39.754140766078386,0.012964004388973728,SffF,optimized
23-813,,8.3,,27.385055999233327,,40.09108913325154,40.09108913325154,0.01295872740641457,SffF,optimized
22-842,,8.3,,27.130111644003843,,40.37420081642006,40.37420081642006,0.011719667892926305,ScfF,optimized
84-284,23-813,90.0,8.3,27.09740231677602,37.215218237829085,49.09718307294432,49.09718307294432,0.008979611478307808,SfccfF,optimized
84-882,,12.0,,27.140316641109784,,35.759285059354006,35.759285059354006,0.007655815437755521,ScfF,optimized
15-532,,12.0,,27.06527280577467,,35.68057025566828,35.68057025566828,0.005794137043448033,ScfF,optimized
84-284,15-532,90.0,12.0,27.084466824258023,33.098050545673914,41.096417366694574,41.096417366694574,0.0049488785885039846,SfccfF,optimized
84-284,84-882,90.0,12.0,27.48567819540601,32.99861981036031,40.99681624856175,40.99681624856175,0.004743233034521598,SfccfF,optimized
84-284,36-688,90.0,54.0,27.439679664827736,33.015233699123826,100.30949258463204,100.30949258463204,0.0030634740450623654,SfccfF,optimized
84-284,49-962,90.0,50.0,27.01241950616346,32.71909014298559,105.32815839995085,105.32815839995085,0.0030458798620782842,SfccfF,optimized
84-284,72-514,90.0,8.3,27.087301763980108,36.944837869167,43.9607436217258,43.9607436217258,0.001437625651464371,SfccfF,optimized
84-284,22-842,90.0,8.3,27.032504931002954,36.92484016712827,45.922053182933006,45.922053182933006,0.0014341902043886634,SfccfF,optimized
84-284,LA4148,90.0,50.2,27.185938566057033,32.68682551391585,75.92905125617904,75.92905125617904,0.0009872891259880335,SfccfF,optimized
84-284,LA4725,90.0,75.3,27.329361134398994,33.34202410516062,70.99202927323269,70.99202927323269,0.0007938821913514488,SfccfF,optimized
84-284,LA4022,90.0,60.0,27.049924000944713,33.36007409408498,95.01233325342209,95.01233325342209,0.0007715250810934638,SfccfF,optimized
72-494,,8.3,,28.198470774601912,,35.204990437425465,35.204990437425465,0.0006207924078078427,ScfF,optimized
84-284,84-284,90.0,90.0,27.115281088519566,32.804297794479425,77.80430472670827,77.80430472670827,0.0005907508572278463,SfccfF,optimized
84-284,72-494,90.0,8.3,27.066497555570542,37.185657595240635,44.19476951436633,44.19476951436633,0.00041063437540650314,SfccfF,optimized
84-284,49-964,90.0,80.0,27.030669268019835,32.571601006904814,72.57160674790414,72.57160674790414,0.00039585082965814476,SfccfF,optimized
84-284,48-670,90.0,60.0,27.032175573292683,32.597232888684175,87.5674262665423,87.5674262665423,0.00038910321000030324,SfccfF,optimized
84-284,49-963,90.0,60.0,27.085106230833816,32.618758015232515,97.4999221765872,97.4999221765872,0.00038423466111538103,SfccfF,optimized
84-284,48-275,90.0,75.0,27.085749557665075,32.69961094650128,70.19961608826146,70.19961608826146,0.00019866405637394656,SfccfF,optimized
72-514,,8.3,,35.858173966074446,,47.99449383617565,47.99449383617565,0.0,ScfF,optimized
84-882,,12.0,,30.37302986470781,,49.57702197747236,49.57702197747236,0.0,SffF,optimized
15-532,,12.0,,28.574496016599362,,68.47973946719775,68.47973946719775,0.0,SffF,optimized
