lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
49-961,LA4725,40.0,75.3,27.2131915627175,32.294537645030104,86.25976757365885,86.25976757365885,0.20459892095535379,SfccfF,optimized
49-962,48-274,50.0,50.0,27.096152423499298,31.70180174051947,81.6797778548773,81.6797778548773,0.20396240265237872,SfccfF,optimized
49-962,84-282,50.0,50.0,27.28488023688831,31.839586513067133,81.83132497517913,81.83132497517913,0.20112154433927917,SfccfF,optimized
49-961,84-284,40.0,90.0,27.013053554212412,32.02067242643885,96.50852140319168,96.50852140319168,0.19927538149956736,SfccfF,optimized
49-962,LA4148,50.0,50.2,27.120225143059933,31.739304542607,81.87396215590462,81.87396215590462,0.1992105863041302,SfccfF,optimized
49-961,84-283,40.0,60.0,27.32528550452428,32.377037932316895,76.57614286232554,76.57614286232554,0.19578692050195576,SfccfF,optimized
49-962,LA4022,50.0,60.0,28.12122758302092,32.65692882616645,92.60501863103772,92.60501863103772,0.1938628043259784,SfccfF,optimized
49-962,49-963,50.0,60.0,28.04939384994501,32.72768616769406,92.34406387497008,92.34406387497008,0.19374249695784865,SfccfF,optimized
49-962,49-962,50.0,50.0,27.266441709341137,32.421052943424385,81.34460080564311,81.34460080564311,0.19130390699111977,SfccfF,optimized
49-962,48-670,50.0,60.0,28.25816719713075,32.766912147504144,92.11863933633781,92.11863933633781,0.18887859100620927,SfccfF,optimized
49-962,84-283,50.0,60.0,28.319624202430617,32.83821322219066,92.5419044363348,92.5419044363348,0.18548152116167702,SfccfF,optimized
49-962,LA4725,50.0,75.3,29.343206038096454,33.92148193250037,108.66213189995679,108.66213189995679,0.18153897055635837,SfccfF,optimized
49-962,48-275,50.0,75.0,29.457243847526797,34.066560055731216,108.00047334076045,108.00047334076045,0.1788466880180065,SfccfF,optimized
49-962,49-964,50.0,80.0,29.500855576609933,34.28702451519845,113.86838486405892,113.86838486405892,0.1695424029747601,SfccfF,optimized
49-962,84-284,50.0,90.0,30.165511028265044,35.20065863997033,124.48685701185497,124.48685701185497,0.1612653746855169,SfccfF,optimized
49-962,36-688,50.0,54.0,27.264512488486012,31.978600976403214,85.94716502286033,85.94716502286033,0.1561884684275592,SfccfF,optimized
49-963,84-282,60.0,50.0,33.49072232723803,37.84979054245338,87.2011765754666,87.2011765754666,0.15175875406972753,SfccfF,optimized
49-963,LA4148,60.0,50.2,32.861456046566595,36.88537247409367,87.00810615566876,87.00810615566876,0.14954320259642104,SfccfF,optimized
49-961,84-282,40.0,50.0,27.006382460225183,32.07281380409762,70.23368263107376,70.23368263107376,0.14762060440720978,SfccfF,optimized
49-963,48-274,60.0,50.0,32.84713416491023,37.07753203761227,86.99923973312225,86.99923973312225,0.1474077122296907,SfccfF,optimized
49-962,36-690,50.0,40.0,27.01502795096165,31.52686657388209,70.06055260461302,70.06055260461302,0.1453104786421244,SfccfF,optimized
49-963,49-962,60.0,50.0,32.57010246568318,36.574369647730066,86.2989211593328,86.2989211593328,0.1444560326771801,SfccfF,optimized
49-962,LA4306,50.0,40.1,27.018920353804624,31.618678582752437,70.15224937166751,70.15224937166751,0.14425824864428682,SfccfF,optimized
49-964,49-960,80.0,35.0,27.054141644791983,30.686736198957718,75.9270012916961,75.9270012916961,0.13752882532356497,SfccfF,optimized
49-964,48-273,80.0,38.0,27.07525887310927,30.64207468059442,83.97036096954888,83.97036096954888,0.1369694600787772,SfccfF,optimized
49-964,LA4306,80.0,40.1,27.016934697605087,30.548328535151015,89.92228189377875,89.92228189377875,0.13694256593363197,SfccfF,optimized
49-963,84-283,60.0,60.0,34.44338592709086,38.62596305410017,98.4752859122923,98.4752859122923,0.1365666173250197,SfccfF,optimized
49-962,49-961,50.0,40.0,27.16206198276887,31.69159513528598,68.97279561872266,68.97279561872266,0.13530100575102022,SfccfF,optimized
49-964,36-690,80.0,40.0,27.115543424176217,30.766119572617242,89.50176566409449,89.50176566409449,0.13199845429017745,SfccfF,optimized
49-962,48-273,50.0,38.0,27.001876231285333,31.53313555515865,67.6967978891071,67.6967978891071,0.13056563583604186,SfccfF,optimized
49-963,LA4022,60.0,60.0,34.36032826516388,38.373348801531435,98.06257125884035,98.06257125884035,0.12927117604051233,SfccfF,optimized
49-963,48-670,60.0,60.0,34.24598943816527,38.601957227764714,98.331475731384,98.331475731384,0.1280334855047748,SfccfF,optimized
49-964,LA4052,80.0,35.1,27.172818704459175,31.07400368688097,77.3310091562719,77.3310091562719,0.12632439219151184,SfccfF,optimized
49-963,49-961,60.0,40.0,30.271810028917574,34.45642524610763,74.34261052638459,74.34261052638459,0.12630746659688935,SfccfF,optimized
49-963,36-690,60.0,40.0,31.15992455282818,35.28711996785205,75.27940880722495,75.27940880722495,0.12461473832491371,SfccfF,optimized
49-963,49-963,60.0,60.0,34.13072976376758,38.50641407464906,98.13126365873687,98.13126365873687,0.12454365616164911,SfccfF,optimized
49-963,LA4725,60.0,75.3,35.7872820048956,40.388768516434965,115.61116756555637,115.61116756555637,0.12332756029874961,SfccfF,optimized
49-963,48-275,60.0,75.0,35.96577384501017,40.33024774215315,114.69300586577813,114.69300586577813,0.12289984110136314,SfccfF,optimized
49-963,LA4306,60.0,40.1,31.191770569139756,35.23943515152678,75.22443296758091,75.22443296758091,0.1194584707951878,SfccfF,optimized
49-963,49-964,60.0,80.0,36.18250034160354,40.26815009967143,119.78479372028428,119.78479372028428,0.1184957354710567,SfccfF,optimized
49-963,84-284,60.0,90.0,37.04724959422552,41.24669707989321,130.72920093702098,130.72920093702098,0.11781788342579308,SfccfF,optimized
49-962,49-960,50.0,35.0,27.009709334034135,31.589775213945494,63.61119324464684,63.61119324464684,0.11724166089386008,SfccfF,optimized
49-962,36-687,50.0,36.0,27.032070829439746,31.916200411086507,64.83282619911324,64.83282619911324,0.11403669465509436,SfccfF,optimized
49-963,36-687,60.0,36.0,29.014702498177346,33.09079341934229,69.02855430084787,69.02855430084787,0.11362978867655103,SfccfF,optimized
49-963,49-960,60.0,35.0,28.92953966819402,33.81774035232658,68.62512619556158,68.62512619556158,0.10934925670904867,SfccfF,optimized
49-963,36-688,60.0,54.0,33.378368914027384,37.39327950367408,90.76875835586874,90.76875835586874,0.10905282761711078,SfccfF,optimized
49-963,48-273,60.0,38.0,30.61832071503078,34.62894839416444,72.55936881587398,72.55936881587398,0.1083723956155068,SfccfF,optimized
49-962,LA4052,50.0,35.1,27.121680929987782,31.76110609354069,64.95408069529495,64.95408069529495,0.10347192816019952,SfccfF,optimized
49-963,LA4052,60.0,35.1,30.231979890843334,34.31533241121838,69.34459760195504,69.34459760195504,0.10130598620885797,SfccfF,optimized
49-962,36-689,50.0,35.0,27.088942686675097,32.29329523397409,65.48820757008681,65.48820757008681,0.10022184006357861,SfccfF,optimized
49-963,36-689,60.0,35.0,30.20618189707135,35.0368144806547,70.01905131726109,70.01905131726109,0.10004984203978645,SfccfF,optimized
49-964,LA4021,80.0,30.0,27.686558211204748,31.28111018350465,67.74415544047673,67.74415544047673,0.09843770037929624,SfccfF,optimized
49-963,49-959,60.0,30.0,27.701687186070156,31.781976118911174,61.49686528002007,61.49686528002007,0.09512423460420925,SfccfF,optimized
49-964,48-274,80.0,50.0,43.30609309816313,47.140699921082444,96.61411405378729,96.61411405378729,0.09187951214537318,SfccfF,optimized
49-962,LA4021,50.0,30.0,27.00376999476711,31.641601210542333,60.41886465226193,60.41886465226193,0.08606010824747005,SfccfF,optimized
