lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-686,49-961,27.0,40.0,12.544253599335105,18.749199228070015,58.74919922807001,58.74919922807001,0.4975,SfccfF,focal_length
36-686,48-273,27.0,38.0,12.593217223840933,18.604127104124107,56.6041271041241,56.6041271041241,0.486,SfccfF,focal_length
36-686,36-690,27.0,40.0,12.505955435093924,34.26159725262668,74.26159725262667,74.26159725262667,0.4845,SfccfF,focal_length
36-686,36-687,27.0,36.0,12.246410827130047,18.345746720254496,54.345746720254496,54.345746720254496,0.483,SfccfF,focal_length
36-686,LA4306,27.0,40.1,12.730096456694337,18.95417113610359,59.05417113610359,59.05417113610359,0.4825,SfccfF,focal_length
36-686,49-960,27.0,35.0,12.180336197212497,18.184758966366548,53.184758966366545,53.184758966366545,0.4765,SfccfF,focal_length
36-686,36-689,27.0,35.0,12.47468206261803,18.52098301910516,53.52098301910516,53.52098301910516,0.4285,SfccfF,focal_length
36-686,LA4052,27.0,35.1,12.464091653808028,18.464807834306548,53.56480783430655,53.56480783430655,0.4175,SfccfF,focal_length
36-686,49-959,27.0,30.0,11.723272322866954,17.76462090369505,47.76462090369505,47.76462090369505,0.3675,SfccfF,focal_length
36-687,49-961,36.0,40.0,18.48966724833369,23.51125754817945,63.51125754817945,63.51125754817945,0.3485,SfccfF,focal_length
36-686,LA4021,27.0,30.0,12.260606353254953,19.84673967465883,49.846739674658835,49.846739674658835,0.344,SfccfF,focal_length
36-687,36-690,36.0,40.0,18.814708311997013,24.045352047085263,64.04535204708526,64.04535204708526,0.3405,SfccfF,focal_length
36-686,36-686,27.0,27.0,11.1704363916899,19.706806507867302,46.7068065078673,46.7068065078673,0.319,SfccfF,focal_length
36-687,48-273,36.0,38.0,18.534725293342515,23.67924847425442,61.67924847425442,61.67924847425442,0.318,SfccfF,focal_length
36-687,49-960,36.0,35.0,17.840653236513774,22.851686092910516,58.25616066474121,58.25616066474121,0.298,SfccfF,optimized
36-687,72-509,36.0,21.6,9.745824582628218,14.995823210419728,46.65188453667788,46.65188453667788,0.274,SfccfF,optimized
36-687,36-687,36.0,36.0,17.53138063939565,33.42938355023293,69.42938355023293,69.42938355023293,0.2715,SfccfF,focal_length
36-687,LA4306,36.0,40.1,18.17254102436286,44.37423792033531,84.47423792033531,84.47423792033531,0.2705,SfccfF,focal_length
36-687,LA4052,36.0,35.1,18.3073082520808,23.460006130862908,58.56000613086291,58.56000613086291,0.2675,SfccfF,focal_length
36-687,36-689,36.0,35.0,18.30506827089008,24.43655882470375,59.43655882470375,59.43655882470375,0.264,SfccfF,focal_length
36-687,72-508,36.0,23.5,13.55735415509801,18.627019608476054,48.32942830577162,48.32942830577162,0.2115,SfccfF,optimized
